symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,biotype
SLC29A1,947.971780419507,-0.417755049675027,0.0808533112452226,-5.16682672906251,2.38101803062116e-07,0.0003600479769845,SLC29A1, protein_coding
PTK2B,4282.71334478657,0.333635625361506,0.0646925934876588,5.15724609842937,2.50608330942713e-07,0.0003600479769845,PTK2B, protein_coding
CHST11,998.932984116607,0.404899514178344,0.0788785872535923,5.13319936723263,2.84857881416032e-07,0.0003600479769845,CHST11, protein_coding
ATP5MK,451.226568638139,-0.312078566750457,0.0604314695587241,-5.16417305468958,2.41504190626128e-07,0.0003600479769845,ATP5MK, protein_coding
H1-10-AS1,510.009246788742,0.402118365082191,0.0775910651350917,5.18253441143093,2.18890964957965e-07,0.0003600479769845,H1-10-AS1, lncRNA
IGKJ1,576.056695691285,0.754163261311036,0.146434798751757,5.15016422148077,2.60258478048764e-07,0.0003600479769845,IGKJ1, IG_J_gene
IGKV1-6,672.651933351965,0.796494116066035,0.155120614779725,5.134676117659,2.82630320663808e-07,0.0003600479769845,IGKV1-6, IG_V_gene
SLC2A3,3676.43891905529,0.488251088083976,0.0963855234864125,5.06560602072992,4.07103120771446e-07,0.0004226748151409,SLC2A3, protein_coding
SNX24,341.112414457621,-0.362425551542828,0.0715248032236,-5.06713105396204,4.03856246668373e-07,0.0004226748151409,SNX24, protein_coding
CD244,69.1159475863733,0.722209292440609,0.142446295891327,5.07004613859235,3.97719273689204e-07,0.0004226748151409,CD244, protein_coding
RNF144B,831.21650432665,0.645276339640113,0.127355617461639,5.06672852365132,4.04710818899884e-07,0.0004226748151409,RNF144B, protein_coding
ENSG00000279281,634.668479118765,0.251981460472604,0.0496560676123969,5.07453514924922,3.88444426680104e-07,0.0004226748151409,ENSG00000279281, TEC
HM13,3845.68846147323,0.201438205634574,0.039935843037247,5.04404540669641,4.55791063373247e-07,0.0004306002236882,HM13, protein_coding
AGAP2,585.210924334651,0.348780015693642,0.0690562959968748,5.05066208169384,4.40281343420329e-07,0.0004306002236882,AGAP2, protein_coding
C2,1542.07287272831,0.297422926864279,0.0589816879230953,5.04263165971244,4.59172609622521e-07,0.0004306002236882,C2, protein_coding
FBXO30,896.48541399161,-0.284268442505824,0.0569838341400072,-4.98858047718213,6.08245726504558e-07,0.0005052089004346,FBXO30, protein_coding
ASPHD2,146.488306459338,0.481559994496091,0.0965185345286413,4.98930072703488,6.05982484169786e-07,0.0005052089004346,ASPHD2, protein_coding
TRAJ22,20.3922337023747,1.00506743695547,0.201185774560773,4.99571820696434,5.86172018291724e-07,0.0005052089004346,TRAJ22, TR_J_gene
VN1R83P,68.0653312580578,-0.450947723655411,0.0901172402491131,-5.00401168975932,5.61493498230548e-07,0.0005052089004346,VN1R83P, unprocessed_pseudogene
TMC6,4698.92429155386,0.253492107858384,0.0508954514548339,4.98064366485363,6.33731356646413e-07,0.0005117556741407,TMC6, protein_coding
FHOD3,365.805063963683,-0.439082941699596,0.0883228095342718,-4.9713425559591,6.64908485063535e-07,0.0005224203937643,FHOD3, protein_coding
RAB42,309.838158870985,0.276886129545364,0.0559661810360826,4.94738294483324,7.52179082359514e-07,0.0005754367921914,RAB42, protein_coding
ARHGEF25,1129.51228426445,-0.475395301168452,0.0962406476637095,-4.93965193199458,7.82621444303285e-07,0.0005833740514702,ARHGEF25, protein_coding
ADM,738.911600564591,0.585131463281412,0.118584950468673,4.93428096034824,8.04465684629367e-07,0.0005846655479465,ADM, protein_coding
RAB30,1670.5104321913,0.302011706551123,0.0616873558452265,4.89584457646183,9.78844094348051e-07,0.0006940482113851,RAB30, protein_coding
KLHDC1,230.136644752278,-0.378329294187578,0.0774457172589429,-4.88508993883572,1.03381652029878e-06,0.0007155733348001,KLHDC1, protein_coding
GALNT2,2126.89643839666,0.234195387877971,0.0480793630335619,4.87101685840742,1.11025365318266e-06,0.0007506089291086,GALNT2, protein_coding
ITGA1,5391.57977160649,-0.307613599239491,0.0634856571183146,-4.84540309106684,1.26354876170664e-06,0.000834832410263,ITGA1, protein_coding
APOA1,183.051004916901,-2.88530101949759,0.599581110462027,-4.812194662494,1.49281841522671e-06,0.000964393869979,APOA1, protein_coding
PCDHGB1,111.482592355836,-0.539214537408296,0.112365043708147,-4.79877477562177,1.59639186167256e-06,0.0010088849524061,PCDHGB1, protein_coding
IGKV1-5,4079.69978089014,0.608645031194215,0.127604072988089,4.76979313388395,1.84415203383032e-06,0.00114066688884,IGKV1-5, IG_V_gene
GPR68,134.098927566869,0.698561133391435,0.147194189723149,4.74584720161393,2.07635414857261e-06,0.001231871254146,GPR68, protein_coding
CAND2,245.412912470635,-0.547174000102105,0.11523682241747,-4.74825657826497,2.05177639630948e-06,0.001231871254146,CAND2, protein_coding
GMIP,1467.77513393708,0.223077347576557,0.0472224856405139,4.72396453830821,2.31290765241941e-06,0.0012686516672355,GMIP, protein_coding
TBC1D14,2945.55495332742,0.192343675143118,0.0406881727640404,4.72726254527479,2.27566943678158e-06,0.0012686516672355,TBC1D14, protein_coding
LCK,571.791065508281,0.330631856519881,0.0699664956407232,4.72557405501156,2.29466188732825e-06,0.0012686516672355,LCK, protein_coding
TIFAB,198.125459459141,0.753192371604586,0.159257375088004,4.72940340243822,2.2518056235564e-06,0.0012686516672355,TIFAB, protein_coding
IL10RA,3270.44134043144,0.310340213233263,0.0657894921754577,4.717169915305,2.3914795611232e-06,0.0012874574503965,IL10RA, protein_coding
TNFRSF1B,2131.26006321806,0.304182748286566,0.0646850634035647,4.70251913318528,2.56971130652824e-06,0.0013184439564768,TNFRSF1B, protein_coding
WASH4P,13.1565555593447,-5.20434704152495,1.10640347697177,-4.70384190744705,2.55310971632274e-06,0.0013184439564768,WASH4P, unprocessed_pseudogene
ENSG00000236723,177.971933006198,-0.410896275702048,0.0874666359124398,-4.69774870629967,2.63044785097368e-06,0.0013184439564768,ENSG00000236723, lncRNA
ENSG00000237813,23.0126462116932,-0.696286724393053,0.148153439511083,-4.69976752946708,2.60457811964064e-06,0.0013184439564768,ENSG00000237813, lncRNA
CORO7,2368.04456797636,0.204459567470735,0.0435866788503517,4.69087282774435,2.72042028019728e-06,0.0013404294570443,CORO7, protein_coding
TPST2,1263.51086091894,0.311068276124921,0.0664900056440292,4.67842156293838,2.89091716782348e-06,0.0013555137578354,TPST2, protein_coding
DPY19L2P2,1192.08396537967,0.179720736704765,0.0384088864259096,4.67914468313069,2.88074114677797e-06,0.0013555137578354,DPY19L2P2, transcribed_unprocessed_pseudogene
IGKV4-1,3776.17628910683,0.594384220164378,0.126990266075183,4.68054945103019,2.86107086945068e-06,0.0013555137578354,IGKV4-1, IG_V_gene
THEMIS2,2743.65797470739,0.459310584024728,0.0982991886864936,4.67257756815889,2.97443126085082e-06,0.0013725347807015,THEMIS2, protein_coding
ITGB2,1821.32080986156,0.407278049589528,0.087947788349711,4.6309072374856,3.64066964550896e-06,0.0016537173010092,ITGB2, protein_coding
PREX1,2542.66634192416,0.360182464866655,0.0779261803464339,4.62209828924506,3.79877938053053e-06,0.0016989894672523,PREX1, protein_coding
EME2,2223.12476095106,0.287452400709767,0.0623168641576261,4.61275458249434,3.97367384307857e-06,0.00169975034109,EME2, protein_coding
IGLV3-27,37.6387131389573,1.54779770094918,0.335137694526178,4.61839335362583,3.86722646785612e-06,0.00169975034109,IGLV3-27, IG_V_gene
ENSG00000264116,176.942434462036,-0.282238172784083,0.0611880055864109,-4.61263886735941,3.97588742025112e-06,0.00169975034109,ENSG00000264116, lncRNA
SHKBP1,1078.73145521748,0.245958891729423,0.053372828040715,4.60831664272681,4.0594213287327e-06,0.0017103106876462,SHKBP1, protein_coding
CCDC88C,3965.65379113469,0.217647919258808,0.0473298369510634,4.59853515835781,4.25471919960298e-06,0.0017420977725585,CCDC88C, protein_coding
PTMS,849.023883559497,-0.265154242819038,0.0576341724073627,-4.60064284336223,4.21189070517927e-06,0.0017420977725585,PTMS, protein_coding
ENSG00000289557,155.151439655495,0.394201535128506,0.0858877055249172,4.58973182156021,4.43815847681703e-06,0.0017919681261048,ENSG00000289557, lncRNA
AKNA,7918.91817348076,0.21309601218107,0.0465887187519095,4.57398309912389,4.78538458096947e-06,0.0019056974678542,AKNA, protein_coding
TENT5C,5677.38816757283,0.40713474534059,0.0894795044935184,4.55003352605827,5.36373688885039e-06,0.0021071512850779,TENT5C, protein_coding
ENSG00000286318,184.811544880001,0.936871335118298,0.206177638597836,4.54400070487631,5.51964728783516e-06,0.002139488884062,ENSG00000286318, lncRNA
PPP3CB,1426.17368315473,-0.189412136433732,0.0417327747595444,-4.53869021470739,5.66047216509112e-06,0.0021652050830442,PPP3CB, protein_coding
CD9,4401.41525725398,-0.261170917501487,0.0577115630499967,-4.52545215722591,6.02665145758202e-06,0.0021954437174226,CD9, protein_coding
SGCA,214.629626134574,-0.621726010517125,0.137559041744671,-4.51970297722148,6.19264506995477e-06,0.0021954437174226,SGCA, protein_coding
LRIG1,3093.56626231074,-0.315560333226394,0.0697989910464106,-4.52098702997831,6.15519598196551e-06,0.0021954437174226,LRIG1, protein_coding
ADAMTSL3,2369.15146772594,-0.266764837138812,0.0588513649322633,-4.53285726585701,5.81911382064652e-06,0.0021954437174226,ADAMTSL3, protein_coding
ACOX2,410.589993065967,-0.40753640176027,0.0901450944642163,-4.52089383435107,6.1579066999545e-06,0.0021954437174226,ACOX2, protein_coding
AIF1,263.877281502001,0.565758133979598,0.124988798164095,4.52647071009378,5.99769076561852e-06,0.0021954437174226,AIF1, protein_coding
PELATON,326.717218172669,0.372077305409938,0.0825523524018437,4.50716781029766,6.56986732396717e-06,0.0023011158189765,PELATON, lncRNA
SORBS2,2814.53864156923,-0.518190523301661,0.115224864860104,-4.49721094427667,6.88506707686275e-06,0.0023547739410762,SORBS2, protein_coding
CACNA1H,3159.01413714037,-0.570165484345477,0.126749708508486,-4.49835736156587,6.84805179709974e-06,0.0023547739410762,CACNA1H, protein_coding
NLRC4,107.855329850538,0.554549619769414,0.124054760699878,4.47020022964715,7.81464029841329e-06,0.0026112575645422,NLRC4, protein_coding
CNPY2,1477.96306391763,0.112674434101805,0.0251928634535899,4.47247429056141,7.73196986406857e-06,0.0026112575645422,CNPY2, protein_coding
RHBDF2,2214.77702934817,0.299770062962729,0.0671333742952347,4.4652911626998,7.99599346630468e-06,0.0026414946143061,RHBDF2, protein_coding
HK3,356.371375220735,0.606849575589819,0.136293516965685,4.45251974635454,8.48684326671929e-06,0.0027721462989527,HK3, protein_coding
PPP1R9A,1920.29867425167,-0.390497733351765,0.0878710310399973,-4.44398715629065,8.8306878522662e-06,0.0028210651269585,PPP1R9A, protein_coding
ENSG00000240758,18.7433044867299,-1.6770350409868,0.377357576141915,-4.44415362779441,8.8238538719769e-06,0.0028210651269585,ENSG00000240758, lncRNA
TNFAIP8L2,80.2914568382562,0.532280955826745,0.119867287547223,4.44058564032364,8.97143925307804e-06,0.0028270514758629,TNFAIP8L2, protein_coding
ENSG00000279453,224.253044665406,-0.341021307641683,0.0768264327658984,-4.43885386011383,9.04391961938872e-06,0.0028270514758629,ENSG00000279453, TEC
FBXO15,1467.09301711817,-0.202347324650702,0.0460353881658983,-4.39547341105283,1.10531593804808e-05,0.0033823831194732,FBXO15, protein_coding
MZB1,1432.3795837503,0.447599434042773,0.101817088182085,4.39611308901611,1.10206532091779e-05,0.0033823831194732,MZB1, protein_coding
PGM5,3230.42258210099,-0.594570454022651,0.135600323840529,-4.38472738989832,1.16131118600477e-05,0.0035167164050359,PGM5, protein_coding
DNAJC27,354.132878814078,-0.315665246465434,0.0721066048721956,-4.37775772448212,1.19906532028814e-05,0.0035598260092657,DNAJC27, protein_coding
LPIN1,3448.73709421296,0.192214880652341,0.043908926064304,4.37758100416405,1.20003766264676e-05,0.0035598260092657,LPIN1, protein_coding
LPAR2,454.038101115808,0.354273745743819,0.0812685047247383,4.35929942286704,1.30479483567333e-05,0.003802244010601,LPAR2, protein_coding
IGKV2-30,1479.41648614521,0.826823184214277,0.189691579618069,4.35877641948594,1.30791648398785e-05,0.003802244010601,IGKV2-30, IG_V_gene
IRF8,1887.69749340172,0.366792965194413,0.0844074620508195,4.34550401448602,1.38956230421044e-05,0.0039603887985982,IRF8, protein_coding
OLFML2A,1882.18139417354,-0.277264919323982,0.0638041140125317,-4.34556491560286,1.38917680053199e-05,0.0039603887985982,OLFML2A, protein_coding
CD38,1339.09487692851,0.358155008776094,0.0827565926575349,4.32781241076731,1.5059764731974e-05,0.0041853461366021,CD38, protein_coding
SIRPB1,404.425451033612,0.520806999304779,0.120478104652028,4.32283526379342,1.54036751341498e-05,0.0041853461366021,SIRPB1, protein_coding
ATRNL1,600.355484421481,-0.624796516671318,0.144534487641645,-4.32281960427618,1.54047688974041e-05,0.0041853461366021,ATRNL1, protein_coding
PPAN,711.282915943754,0.235457281535502,0.0544678244099801,4.32286921840703,1.54013037758413e-05,0.0041853461366021,PPAN, protein_coding
FAM167A,119.903245525814,0.590282396702996,0.136332507521713,4.32972595775798,1.49295012518717e-05,0.0041853461366021,FAM167A, protein_coding
ARRDC5,259.697112563047,0.419296217108195,0.0971844037160836,4.31443936552963,1.60008441629531e-05,0.0043070420431593,ARRDC5, protein_coding
DOCK8,5324.29927051386,0.197137898927157,0.0457592486845066,4.30815418947001,1.64622611012966e-05,0.0043905907566586,DOCK8, protein_coding
HNRNPLL,1036.57708394876,-0.230518027801224,0.053543686090416,-4.30523269189876,1.66810303688145e-05,0.0044084930350164,HNRNPLL, protein_coding
NDUFS5,588.181193281778,-0.353699973425502,0.0822190459791092,-4.30192261675443,1.69322450260886e-05,0.0044345702266074,NDUFS5, protein_coding
SH2D2A,235.383616383433,0.412216585243215,0.0958974954764349,4.29851252313999,1.71948187380391e-05,0.0044631301386922,SH2D2A, protein_coding
ENSG00000270557,61.1043521075194,0.45413116134073,0.1061307150691,4.27897956821503,1.87752094882976e-05,0.0048302134073831,ENSG00000270557, lncRNA
RPL12P25,18.1133161565034,1.02598393992336,0.240086409558681,4.27339449079725,1.92519404023433e-05,0.0049094136792677,RPL12P25, transcribed_processed_pseudogene
DENND2D,2699.88833499865,0.193512737362997,0.0453272085322615,4.26924012373859,1.96140025661756e-05,0.0049582492921851,DENND2D, protein_coding
DPP7,935.613792759728,0.227525483745353,0.0533719341012606,4.26301740000049,2.01684806935522e-05,0.0050544646745022,DPP7, protein_coding
ENSG00000232031,29.8479237841011,-0.697621954318524,0.163832752162772,-4.25813486686362,2.06139578275556e-05,0.0051219518632894,ENSG00000232031, lncRNA
ENSG00000289145,102.485408520936,-0.534011581533145,0.125593596579032,-4.25190133954886,2.11963241818498e-05,0.0052220198329708,ENSG00000289145, lncRNA
PKD2,1181.45482072236,-0.245894863939699,0.0579576450803548,-4.24266485635813,2.20881172535392e-05,0.0053510304723136,PKD2, protein_coding
LINC00310,270.184509626572,-0.329914007057799,0.0777326076619869,-4.24421638461429,2.19358606652903e-05,0.0053510304723136,LINC00310, lncRNA
PCDH7,2434.52685757188,-0.40720139240112,0.0961997617586071,-4.23287318967489,2.30724613141037e-05,0.0054630330174291,PCDH7, protein_coding
C19orf54,663.305418025161,0.247888949974133,0.0585616628849865,4.23295613140255,2.30639506587084e-05,0.0054630330174291,C19orf54, protein_coding
BOP1,430.005652919445,0.305872769767163,0.072268203147493,4.23246678961844,2.31142052610431e-05,0.0054630330174291,BOP1, protein_coding
TAS1R3,140.622923800605,0.614067316704132,0.145400792262711,4.22327352656121,2.40779307888858e-05,0.0056449155319653,TAS1R3, protein_coding
STK10,2802.44799553879,0.241431786120055,0.057238419674318,4.21800230498644,2.46476300427265e-05,0.0056887149499778,STK10, protein_coding
FCRL6,55.9649809746543,1.01988690143079,0.241798275752891,4.21792462438018,2.46561206596679e-05,0.0056887149499778,FCRL6, protein_coding
FAM185BP,120.525188872152,-0.378288171849652,0.0897509470771198,-4.21486551584356,2.49927073028558e-05,0.0057209684567033,FAM185BP, transcribed_unprocessed_pseudogene
MYO1F,1758.86014497024,0.263181766014539,0.0624736434794752,4.21268476363162,2.52353140796268e-05,0.005731373559444,MYO1F, protein_coding
EVI2A,413.225307273036,0.364519247037619,0.0865715793215708,4.21061103302285,2.54680914270852e-05,0.0057394022160991,EVI2A, protein_coding
HIPK2,6200.16130714927,0.212931899404683,0.0507003609968946,4.1998103212268,2.67138674383602e-05,0.0059738372330813,HIPK2, protein_coding
LY9,1187.57998490648,0.436437280757808,0.104008113475216,4.19618495303066,2.71448605391812e-05,0.0060238797002636,LY9, protein_coding
IGHV3-41,26.6647431792618,0.986304748601829,0.235390332370784,4.19008180441419,2.78853904162377e-05,0.0061413347332609,IGHV3-41, IG_V_pseudogene
EDEM1,3779.23610851274,0.250547191912229,0.0598453451335104,4.18657777565284,2.83191922537611e-05,0.006189979233151,EDEM1, protein_coding
EIF5AP3,43.0773664348453,0.425380097880573,0.101666971464748,4.18405399267814,2.86356051581161e-05,0.0062124304294895,EIF5AP3, processed_pseudogene
PSTPIP2,621.931262180166,0.452114699946562,0.108169869566998,4.17967315442249,2.91928367872643e-05,0.006286407098093,PSTPIP2, protein_coding
PCDHGA4,174.875510032127,-0.408281039726907,0.0978471561161137,-4.17264084039813,3.01089365440734e-05,0.0064360065755349,PCDHGA4, protein_coding
SAE1,1229.77016189175,-0.193050748534131,0.046323161503211,-4.16747782900675,3.07988457433121e-05,0.0065354251430936,SAE1, protein_coding
DERL3,1736.91914319992,0.456712048755403,0.109936843322158,4.1543129214385,3.26266425970356e-05,0.0068731096154958,DERL3, protein_coding
ITGAL,3407.19660637087,0.256982440863363,0.0621047819997717,4.13788491946252,3.50522092345476e-05,0.0070869501585431,ITGAL, protein_coding
SPI1,538.489080797043,0.405931585595488,0.0980314406360691,4.14083056376234,3.46050515239201e-05,0.0070869501585431,SPI1, protein_coding
DOCK3,183.453802174919,-0.587295357187406,0.141943013107592,-4.13754325999996,3.51044278776172e-05,0.0070869501585431,DOCK3, protein_coding
EPB41L5,1170.97954524614,-0.203160573149265,0.0490613975213574,-4.14094549713601,3.4587714580265e-05,0.0070869501585431,EPB41L5, protein_coding
SAMD3,188.893783563251,0.338739195811337,0.0817333730424682,4.1444416546388,3.40642669886777e-05,0.0070869501585431,SAMD3, protein_coding
ENSG00000267405,47.6869913532906,-0.674684417078595,0.1629959220135,-4.13927176057027,3.48410032819445e-05,0.0070869501585431,ENSG00000267405, lncRNA
ENSG00000239774,192.392540208176,-0.264936938012991,0.0641545339274544,-4.12966819013259,3.63287158230219e-05,0.0072835317082142,ENSG00000239774, lncRNA
POM121L7P,146.277132868971,0.605285388292926,0.146766125276627,4.1241491328607,3.72107749252992e-05,0.0074092769715984,POM121L7P, processed_pseudogene
NDUFB4P11,26.6572857405863,-1.2032116153741,0.292065439784626,-4.11966447061098,3.79424510401932e-05,0.0075035713890439,NDUFB4P11, transcribed_processed_pseudogene
FCGR1B,95.5979320992073,1.05827876417892,0.257057820137082,4.11688998068438,3.84019274450337e-05,0.007543124545639,FCGR1B, protein_coding
CXCL5,244.174500995319,1.85536951180533,0.45099914952957,4.11390911433124,3.89014647942495e-05,0.0075869750870168,CXCL5, protein_coding
VAMP5,183.975107449049,0.383536968195162,0.0933598401567892,4.10815793547897,3.98827347922643e-05,0.0075869750870168,VAMP5, protein_coding
IGKC,81140.7580678903,0.526236249978525,0.128060928099745,4.10926468976271,3.96920927865237e-05,0.0075869750870168,IGKC, IG_C_gene
KLHL23,729.35739409145,-0.364464509965031,0.0887231771438339,-4.10788388894345,3.99300742428391e-05,0.0075869750870168,KLHL23, protein_coding
IGHGP,1724.72714018428,1.04724516205512,0.254769797601363,4.11055459444114,3.94709939121427e-05,0.0075869750870168,IGHGP, IG_C_pseudogene
ULBP1,14.8822593361637,1.11700823912659,0.272744677133987,4.09543552183734,4.21375493593869e-05,0.0079544201131606,ULBP1, protein_coding
CD160,152.72868221252,0.42280206715282,0.103275746739189,4.09391440393608,4.24150948154433e-05,0.0079551562669661,CD160, protein_coding
PRELP,2251.25699773719,-0.432762185010124,0.105753624926456,-4.09217353363612,4.27348647842794e-05,0.0079637516291268,PRELP, protein_coding
MYO1G,1100.97211947927,0.293245283499031,0.071734513428654,4.08792461930739,4.35249523727805e-05,0.0080593241428605,MYO1G, protein_coding
LILRA1,65.9141838657069,0.667775377648853,0.163498050275623,4.08430177927581,4.42095460619972e-05,0.0081342766681539,LILRA1, protein_coding
CORO6,457.236704544301,-0.43340900893955,0.106253417002847,-4.07901243239957,4.52274184868276e-05,0.0082280518308693,CORO6, protein_coding
ENSG00000287335,40801.5467646994,0.70136377631041,0.171979829591068,4.07817462069886,4.53906705131741e-05,0.0082280518308693,ENSG00000287335, lncRNA
ENSG00000289310,157.98387872423,0.382452253486779,0.0938011485172473,4.07726621189992,4.55683101637359e-05,0.0082280518308693,ENSG00000289310, lncRNA
SIGLEC10,1077.99142895994,0.281034132294998,0.0690524500314149,4.06986475015939,4.70404384526349e-05,0.0084133957647949,SIGLEC10, protein_coding
FARS2,465.726604203411,-0.244179639866873,0.0600277284118395,-4.0677807794358,4.74630011154198e-05,0.0084133957647949,FARS2, protein_coding
EVL,5398.59703671939,0.265950083147075,0.0653692399781663,4.06842856419783,4.73312670978092e-05,0.0084133957647949,EVL, protein_coding
KLHL6,3667.64441706348,0.332452617987659,0.0818722425106488,4.06062674958998,4.89411591046197e-05,0.008622839008063,KLHL6, protein_coding
NDRG4,282.939974885391,-0.327362133436098,0.0806472288073143,-4.05918638839092,4.92439958251307e-05,0.0086239289315203,NDRG4, protein_coding
GNG7,850.565245485409,0.264824852899695,0.0654485464870905,4.0463061001963,5.20321856678799e-05,0.0089539474279345,GNG7, protein_coding
ENSG00000203469,274.871107068655,-0.267312691333478,0.0660591141437611,-4.04656790812755,5.19740517717443e-05,0.0089539474279345,ENSG00000203469, lncRNA
ENSG00000234117,13.3653790743133,0.962154685714602,0.2377912990402,4.0462148514187,5.20524617426623e-05,0.0089539474279345,ENSG00000234117, lncRNA
PCDHGA2,83.9104473719813,-0.498938995149503,0.1234923084488,-4.04024348898105,5.33957369045006e-05,0.0090775875295364,PCDHGA2, protein_coding
NCAM1,1240.05876504628,-0.346548707198467,0.0857563192180293,-4.04108653867701,5.32041189803863e-05,0.0090775875295364,NCAM1, protein_coding
SLC4A1AP,1090.9118335829,-0.112421468313734,0.0278393102540407,-4.03822750232888,5.38566082068533e-05,0.0091027061464036,SLC4A1AP, protein_coding
HELLPAR,52792.5127126939,-0.10728271265038,0.0265800383681448,-4.03621361129992,5.43207618220169e-05,0.0091280859359991,HELLPAR, lncRNA
CSF2RB,1528.87181177078,0.337805717235542,0.0838994889933242,4.0263143588684,5.66579317877456e-05,0.0091505707500086,CSF2RB, protein_coding
LIMK1,1486.76206962988,0.217985478786678,0.0540820987160401,4.03064015564962,5.56251482261834e-05,0.0091505707500086,LIMK1, protein_coding
RNF217,1228.33380908731,-0.21200272854495,0.0525822010039206,-4.03183443251344,5.53431716742248e-05,0.0091505707500086,RNF217, protein_coding
TOR3A,1288.17401427891,0.177443870961315,0.0439890114931554,4.03382265111651,5.48767417658301e-05,0.0091505707500086,TOR3A, protein_coding
CD300E,635.53062386799,0.523737366073901,0.129992387297109,4.02898490414562,5.60182149567952e-05,0.0091505707500086,CD300E, protein_coding
FCGR3A,672.564032276336,0.90401350848102,0.224398170402282,4.02861354377526,5.61067612374154e-05,0.0091505707500086,FCGR3A, protein_coding
ENSG00000288694,22.6618833260048,-0.91115412714153,0.226279823627755,-4.02666977786069,5.65723953744648e-05,0.0091505707500086,ENSG00000288694, unprocessed_pseudogene
MTTP,182.24513877129,-2.49274949861869,0.620948894569583,-4.01441973795053,5.95922172969593e-05,0.0095713002709386,MTTP, protein_coding
IGHG2,35628.1309834111,1.11407475334231,0.27768210114776,4.01205100630339,6.01934898330485e-05,0.0096147524337173,IGHG2, IG_C_gene
CD6,1076.27087729754,0.253090690082879,0.0631052160650456,4.01061442879787,6.0560940463207e-05,0.0096205852470267,CD6, protein_coding
S100A9,325.473953037514,0.994183427109577,0.248222936385691,4.00520371560187,6.19640567032478e-05,0.0097008249565604,S100A9, protein_coding
RBPMS2,582.842218917475,-0.61604259660097,0.153731846177557,-4.00725426720923,6.14287203162989e-05,0.0097008249565604,RBPMS2, protein_coding
VWA7,256.028128201794,0.296817953200036,0.0741153489811903,4.00481084256063,6.2067126755882e-05,0.0097008249565604,VWA7, protein_coding
COL21A1,275.182432018532,-0.613420781121352,0.153252200590605,-4.0026882404125,6.26268036238751e-05,0.0097359561933137,COL21A1, protein_coding
ENSG00000254929,82.5639750735575,-0.710187852588235,0.177702388930318,-3.99650143626781,6.42854918562449e-05,0.0099406570944302,ENSG00000254929, lncRNA
MCAM,3191.78695274058,-0.325451115612547,0.0815255241816521,-3.99201500241064,6.55142269380891e-05,0.0099715397451161,MCAM, protein_coding
SRGN,1109.28487304485,0.33491115867413,0.0838549035412388,3.99393648469734,6.49852785974003e-05,0.0099715397451161,SRGN, protein_coding
PBX1,7692.70935336467,-0.219497837649338,0.0549776874358343,-3.99248946048375,6.53832398989148e-05,0.0099715397451161,PBX1, protein_coding
COX7C,1472.57343248507,-0.198810413629739,0.049839640382698,-3.98900176853516,6.63519270236986e-05,0.0100464420338851,COX7C, protein_coding
